7 days / 1 weeks|$1,844|(#83 rank, 10 theaters, $184 average)|64.7%|10 theaters|March 9, 2017|2/26/17|Spain|12/2/16|$571,546|28.7%|$1,992,197|
November 10, 2011|35 days / 5 weeks|$135,739|100.0%|n/a|0.0%|$135,739||$55,850|(#41 rank, 33 theaters, $1,692 average)|33 theaters|41.1%|52.2%|$201,099|10/23/11|Hong Kong|Newport|9/29/11|$104,930|
$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|18%|$3,059,180|9/21/08|Mexico|Sony|6/20/08|$549,319|
PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|22.2%|$1,236,048|Final|Netherlands|Sony|6/26/08|$274,851|
$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|39.6%|$649,426|Final|New Zealand|Sony|5/29/08|$257,332|
(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|23.2%|$44,106|Final|Nigeria|-|4/18/08|$10,252|
51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|24.1%|$314,589|Final|Norway|Disney|6/20/08|$75,931|
29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|-|$32,592|Final|Oman|-|4/23/08|-|
$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|33.5%|$222,002|Final|Peru|-|5/29/08|$74,395|
2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|67.2%|$263,328|Final|Philippines|-|5/28/08|$176,860|
48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|13.8%|$808,670|Final|Poland|UIP|6/6/08|$111,926|
May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|20.4%|$485,795|Final|Portugal|Columbia|5/1/08|$99,340|
$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|-|$56,119|Final|Qatar|-|4/24/08|-|
56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|34.3%|$202,767|Final|Romania|InterCom|5/9/08|$69,574|
|$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340|46.8%|$4,746,496|Final|Russia - CIS|Dis./Sony|4/17/08|$2,219,687|
$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|19.5%|$37,664|Final|Serbia & Montenegro|Tuck|5/1/08|$7,344|
$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||42.1%|$207,938|Final|Singapore|-|6/26/08|$87,473|
Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|26.8%|$74,475|Final|Slovakia|Itafilm|5/8/08|$19,994|
Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|16.3%|$73,161|Final|Slovenia|CF|4/17/08|$11,937|
March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|26.9%|$111,531|Final|South Africa|UIP|5/9/08|$29,975|
2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|48.3%|$776,485|Final|South Korea|Sony|6/19/08|$375,265|
$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|27.8%|$6,840,432|11/2/08|Spain|Sony|4/11/08|$1,903,445|
PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|28%|$1,520,568|Final|Sweden|Sony|4/11/08|$425,652|
$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|27.5%|$735,858|8/3/08|Switzerland|Disney|6/4/08|$202,459|
(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|-|$167,592|Final|Switzerland (French-speaking)|-|6/4/08|-|
51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|-|$731,347|Final|Switzerland (German-speaking)|-|6/5/08|-|
29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|-|$8,903|Final|Switzerland (Italian-speaking)|-|6/6/08|-|
$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|31.2%|$1,579,075|Final|Taiwan|Dis./Sony|5/16/08|$492,313|
2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|24.2%|$120,971|Final|Thailand|Sony|5/15/08|$29,244|
48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|29.9%|$585,076|Final|Turkey|WB|6/6/08|$175,227|
May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|50.1%|$210,347|Final|Ukraine|B and H|5/29/08|$105,349|
$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|50.3%|$480,410|Final|United Arab Emirates|-|4/24/08|$241,762|
56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|29.8%|$10,886,989|Final|United Kingdom|Sony|4/11/08|$3,247,746|
|$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340|19.5%|$142,449|Final|Uruguay|-|5/16/08|$27,716|
$81,159,365|Sony / Columbia|March 28, 2008|$35 million|$81,159,365|51.4%|$76,767,975|48.6%|$157,927,340||$24,105,943|Drama|2 hrs. 3 min.|PG-13|(#1 rank, 2,648 theaters, $9,103 average)|29.7%|2,952 theaters|May 18, 2008|56 days / 8 weeks|17.3%|$796,011|Final|Venezuela|-|4/25/08|$137,318|
Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|27.1%|$529,602|6/2/13|Argentina|-|4/18/13|$143,520|
March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|31.8%|$2,644,659|3/31/13|Australia|Roadshow|3/7/13|$841,270|
1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|13.8%|$197,300|9/29/13|Austria|Einhorn|7/25/13|$27,231|
$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|22%|$400,683|6/16/13|Belgium|-|5/1/13|$88,165|
R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|42%|$925,070|6/9/13|Brazil|-|5/17/13|$388,548|
$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|18.7%|$139,098|5/12/13|Bulgaria|-|3/1/13|$25,980|
(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|60.8%|$74,184|9/8/13|Chile|-|8/15/13|$45,115|
53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|63.5%|$52,566|8/4/13|Colombia|-|7/26/13|$33,396|
34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|52%|$62,430|3/24/13|Czech Republic|Hollywood|3/14/13|$32,489|
$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|27.8%|$453,339|8/11/13|Germany|Falcom|7/25/13|$125,991|
2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|50.7%|$90,242|6/9/13|Hong Kong|EDKO|5/23/13|$45,739|
46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|27.8%|$277,443|4/14/13|Hungary|Big Bang|3/14/13|$77,040|
May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|29.9%|$62,842|4/7/13|Iceland|-|3/1/13|$18,821|
$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|55.6%|$583,612|1/19/14|Italy|-|1/9/14|$324,427|
77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|49.1%|$249,643|6/30/13|Mexico|Gussi|6/7/13|$122,596|
|$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672|21.8%|$1,581,578|5/12/13|Netherlands|AFD|3/28/13|$345,545|
$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|25.4%|$328,674|4/28/13|New Zealand|Roadshow|3/7/13|$83,600|
$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||37%|$170,534|11/17/13|Peru|-|10/3/13|$63,166|
Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|100%|$59,480|3/10/13|Philippines|Viva Int.|3/6/13|$59,480|
Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|30.1%|$600,519|4/14/13|Poland|Best|3/8/13|$180,663|
March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|29%|$325,853|4/28/13|Portugal|Lusomundo|3/21/13|$94,538|
1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|55.8%|$5,181,915|4/7/13|Russia - CIS|Paradise|3/7/13|$2,889,194|
$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|19.8%|$43,109|6/23/13|Serbia & Montenegro|-|3/28/13|$8,554|
R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|52.4%|$57,560|3/24/13|Singapore|GoldVill|3/7/13|$30,144|
$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|27.9%|$119,291|4/7/13|Slovakia|ContFilm|3/14/13|$33,296|
(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|20.7%|$135,598|5/12/13|Slovenia|-|3/7/13|$28,026|
53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|16.6%|$295,744|6/9/13|South Africa|Nu Metro|4/12/13|$49,241|
34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|61%|$19,761|7/28/13|Spain|Tri|7/19/13|$12,057|
$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|37.9%|$184,939|3/24/13|Thailand|MongkolMaj|3/7/13|$70,148|
2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|35.6%|$104,800|7/7/13|Turkey|Pinema|5/17/13|$37,288|
46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|42.4%|$399,516|3/31/13|Ukraine|Aurora|3/7/13|$169,568|
May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|32.5%|$3,699,398|6/2/13|United Kingdom|-|5/3/13|$1,202,679|
$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|66.7%|$9,197|9/15/13|Uruguay|-|8/29/13|$6,134|
77 days / 11 weeks|$25,682,380|Relativity|March 1, 2013|$13 million|$25,682,380|53.4%|$22,383,292|46.6%|$48,065,672||$8,754,168|Comedy|1 hrs. 33 min.|R|(#3 rank, 2,771 theaters, $3,159 average)|34.1%|2,771 theaters|May 16, 2013|12.6%|$475,292|12/15/13|Venezuela|-|10/18/13|$60,014|
Drama|2 hrs. 5 min.|R|(#22 rank, 8 theaters, $34,306 average)|1.7%|411 theaters|April 15, 2004|133 days / 19 weeks|$16,290,476|Focus Features|November 21, 2003|$20 million|$16,290,476|27.0%|$44,137,363|73.0%|$60,427,839||$274,454|19.3%|$655,513|Final|Argentina|-|1/15/04|$126,712|
November 21, 2003|$20 million|$16,290,476|27.0%|$44,137,363|73.0%|$60,427,839||$274,454|Drama|2 hrs. 5 min.|R|(#22 rank, 8 theaters, $34,306 average)|1.7%|411 theaters|April 15, 2004|133 days / 19 weeks|$16,290,476|Focus Features|24.3%|$2,363,809|4/7/04|Australia|-|1/22/04|$573,382|
2 hrs. 5 min.|R|(#22 rank, 8 theaters, $34,306 average)|1.7%|411 theaters|April 15, 2004|133 days / 19 weeks|$16,290,476|Focus Features|November 21, 2003|$20 million|$16,290,476|27.0%|$44,137,363|73.0%|$60,427,839||$274,454|Drama|40.1%|$258,482|3/25/04|Austria|-|2/27/04|$103,594|
$20 million|$16,290,476|27.0%|$44,137,363|73.0%|$60,427,839||$274,454|Drama|2 hrs. 5 min.|R|(#22 rank, 8 theaters, $34,306 average)|1.7%|411 theaters|April 15, 2004|133 days / 19 weeks|$16,290,476|Focus Features|November 21, 2003|-|$909,400|Final|Brazil|-|1/9/04|-|
R|(#22 rank, 8 theaters, $34,306 average)|1.7%|411 theaters|April 15, 2004|133 days / 19 weeks|$16,290,476|Focus Features|November 21, 2003|$20 million|$16,290,476|27.0%|$44,137,363|73.0%|$60,427,839||$274,454|Drama|2 hrs. 5 min.|17%|$43,001|6/26/05|Bulgaria|New Films|4/30/04|$7,319|
$16,290,476|27.0%|$44,137,363|73.0%|$60,427,839||$274,454|Drama|2 hrs. 5 min.|R|(#22 rank, 8 theaters, $34,306 average)|1.7%|411 theaters|April 15, 2004|133 days / 19 weeks|$16,290,476|Focus Features|November 21, 2003|$20 million|-|$164,006|Final|Central America and the Greater Antilles|-|1/23/04|-|
(#22 rank, 8 theaters, $34,306 average)|1.7%|411 theaters|April 15, 2004|133 days / 19 weeks|$16,290,476|Focus Features|November 21, 2003|$20 million|$16,290,476|27.0%|$44,137,363|73.0%|$60,427,839||$274,454|Drama|2 hrs. 5 min.|R|-|$402,640|Final|Chile|-|1/22/04|-|
27.0%|$44,137,363|73.0%|$60,427,839||$274,454|Drama|2 hrs. 5 min.|R|(#22 rank, 8 theaters, $34,306 average)|1.7%|411 theaters|April 15, 2004|133 days / 19 weeks|$16,290,476|Focus Features|November 21, 2003|$20 million|$16,290,476|-|$203,442|Final|Colombia|-|2/13/04|-|
1.7%|411 theaters|April 15, 2004|133 days / 19 weeks|$16,290,476|Focus Features|November 21, 2003|$20 million|$16,290,476|27.0%|$44,137,363|73.0%|$60,427,839||$274,454|Drama|2 hrs. 5 min.|R|(#22 rank, 8 theaters, $34,306 average)|12.7%|$169,870|4/4/04|Czech Republic|-|2/5/04|$21,574|
$44,137,363|73.0%|$60,427,839||$274,454|Drama|2 hrs. 5 min.|R|(#22 rank, 8 theaters, $34,306 average)|1.7%|411 theaters|April 15, 2004|133 days / 19 weeks|$16,290,476|Focus Features|November 21, 2003|$20 million|$16,290,476|27.0%|-|$54,562|Final|Ecuador|-|2/13/04|-|
411 theaters|April 15, 2004|133 days / 19 weeks|$16,290,476|Focus Features|November 21, 2003|$20 million|$16,290,476|27.0%|$44,137,363|73.0%|$60,427,839||$274,454|Drama|2 hrs. 5 min.|R|(#22 rank, 8 theaters, $34,306 average)|1.7%|14.3%|$214,703|8/5/04|Finland|-|2/27/04|$30,662|
